날짜,종가,시가,고가,저가,거래량,변동 %
2023-04-18,"1,368.00","1,368.00","1,368.00","1,368.00",,-3.12%
2023-04-17,"1,412.00","1,412.00","1,412.00","1,412.00",,-1.60%
2023-04-14,"1,435.00","1,435.00","1,435.00","1,435.00",,-1.91%
2023-04-13,"1,463.00","1,463.00","1,463.00","1,463.00",,0.00%
2023-04-12,"1,463.00","1,463.00","1,463.00","1,463.00",,-2.92%
2023-04-11,"1,507.00","1,507.00","1,507.00","1,507.00",,-3.40%
2023-04-06,"1,560.00","1,560.00","1,560.00","1,560.00",,2.30%
2023-04-05,"1,525.00","1,525.00","1,525.00","1,525.00",,3.53%
2023-04-04,"1,473.00","1,473.00","1,473.00","1,473.00",,4.32%
2023-04-03,"1,412.00","1,412.00","1,412.00","1,412.00",,1.66%
2023-03-31,"1,389.00","1,389.00","1,389.00","1,389.00",,-1.00%
2023-03-30,"1,403.00","1,403.00","1,403.00","1,403.00",,-0.28%
2023-03-29,"1,407.00","1,407.00","1,407.00","1,407.00",,0.36%
2023-03-28,"1,402.00","1,402.00","1,402.00","1,402.00",,-3.71%
2023-03-27,"1,456.00","1,456.00","1,456.00","1,456.00",,-2.22%
2023-03-24,"1,489.00","1,489.00","1,489.00","1,489.00",,0.34%
2023-03-23,"1,484.00","1,484.00","1,484.00","1,484.00",,1.92%
2023-03-22,"1,456.00","1,456.00","1,456.00","1,456.00",,-3.70%
2023-03-21,"1,512.00","1,512.00","1,512.00","1,512.00",,-1.95%
2023-03-20,"1,542.00","1,542.00","1,542.00","1,542.00",,0.46%
2023-03-17,"1,535.00","1,535.00","1,535.00","1,535.00",,-1.60%
2023-03-16,"1,560.00","1,560.00","1,560.00","1,560.00",,-2.68%
2023-03-15,"1,603.00","1,603.00","1,603.00","1,603.00",,1.01%
2023-03-14,"1,587.00","1,587.00","1,587.00","1,587.00",,8.33%
2023-03-13,"1,465.00","1,465.00","1,465.00","1,465.00",,2.88%
2023-03-10,"1,424.00","1,424.00","1,424.00","1,424.00",,3.26%
2023-03-09,"1,379.00","1,379.00","1,379.00","1,379.00",,3.92%
2023-03-08,"1,327.00","1,327.00","1,327.00","1,327.00",,2.23%
2023-03-07,"1,298.00","1,298.00","1,298.00","1,298.00",,3.18%
2023-03-06,"1,258.00","1,258.00","1,258.00","1,258.00",,3.88%
2023-03-03,"1,211.00","1,211.00","1,211.00","1,211.00",,5.76%
2023-03-02,"1,145.00","1,145.00","1,145.00","1,145.00",,4.19%
2023-03-01,"1,099.00","1,099.00","1,099.00","1,099.00",,11.01%
2023-02-28,990,990,990,990,,5.88%
2023-02-27,935,935,935,935,,5.89%
2023-02-24,883,883,883,883,,8.21%
2023-02-23,816,816,816,816,,21.07%
2023-02-22,674,674,674,674,,13.47%
2023-02-21,594,594,594,594,,7.61%
2023-02-20,552,552,552,552,,2.60%
2023-02-17,538,538,538,538,,1.51%
2023-02-16,530,530,530,530,,-2.03%
2023-02-15,541,541,541,541,,-3.91%
2023-02-14,563,563,563,563,,-8.60%
2023-02-13,616,616,616,616,,2.33%
2023-02-10,602,602,602,602,,1.69%
2023-02-09,592,592,592,592,,-1.82%
2023-02-08,603,603,603,603,,0.33%
2023-02-07,601,601,601,601,,-1.15%
2023-02-06,608,608,608,608,,-2.09%
2023-02-03,621,621,621,621,,-2.97%
2023-02-02,640,640,640,640,,-4.19%
2023-02-01,668,668,668,668,,-1.91%
2023-01-31,681,681,681,681,,0.15%
2023-01-30,680,680,680,680,,0.59%
2023-01-27,676,676,676,676,,-0.15%
2023-01-26,677,677,677,677,,-3.70%
2023-01-25,703,703,703,703,,-2.50%
2023-01-24,721,721,721,721,,-2.57%
2023-01-23,740,740,740,740,,-3.01%
2023-01-20,763,763,763,763,,-4.74%
2023-01-19,801,801,801,801,,-8.35%
2023-01-18,874,874,874,874,,-5.10%
2023-01-17,921,921,921,921,,-2.64%
2023-01-16,946,946,946,946,,0.00%
2023-01-13,946,946,946,946,,-3.07%
2023-01-12,976,976,976,976,,-6.42%
2023-01-11,"1,043.00","1,043.00","1,043.00","1,043.00",,-4.84%
2023-01-10,"1,096.00","1,096.00","1,096.00","1,096.00",,-3.78%
2023-01-09,"1,139.00","1,139.00","1,139.00","1,139.00",,0.80%
2023-01-06,"1,130.00","1,130.00","1,130.00","1,130.00",,-1.40%
2023-01-05,"1,146.00","1,146.00","1,146.00","1,146.00",,-2.55%
2023-01-04,"1,176.00","1,176.00","1,176.00","1,176.00",,-5.92%
2023-01-03,"1,250.00","1,250.00","1,250.00","1,250.00",,-17.49%
2022-12-23,"1,515.00","1,515.00","1,515.00","1,515.00",,-8.18%
2022-12-22,"1,650.00","1,650.00","1,650.00","1,650.00",,-4.24%
2022-12-21,"1,723.00","1,723.00","1,723.00","1,723.00",,7.96%
2022-12-20,"1,596.00","1,596.00","1,596.00","1,596.00",,3.10%
2022-12-19,"1,548.00","1,548.00","1,548.00","1,548.00",,-0.77%
